"X";"URL";"Info";"Direccion";"Precio";"Superficie";"Habitaciones";"Planta";"Longitud";"Latitud"
5;"https://www.idealista.com/inmueble/33933914/";" ""Vivienda en pleno centro de Jaén, en calle Navas de Tolosa, una primera planta con 153m2, consta de 4 dormitorios amplios, 2 baños completos uno de ellos en el dormitorio principal, cocina independiente amueblada, despensa, patio interior de uso y disfrute de la vivienda con salida al mismo por la cocina, aire acondicionado centralizado. Portal reformado recientemente y ascensor nuevo, cochera en el mismo edificio. El estado de conservación de la vivienda es bueno. En su entorno se encuentra toda la zona comercial y financiera.Cerca del centro de salud Virgen de la Capilla, al igual que del colegio público Alcalá Venceslada y colegio Carmelitas."" ";"Piso en venta en calle navas de tolosa, 2, Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";180000;169;4;"1ª";"-3.7873603";"37.7690857"
6;"https://www.idealista.com/inmueble/33023236/";" ""Se vende precioso piso en pleno centro de jaen, en la calle rastro, junto comercios, bancos, colegios... , excelentemente situado, para vivir o como inversion para el alquiler, vivienda de unos 82 m2 utiles aproximadamente, distribuida en tres dormitorios, cuarto de baño y aseo, salon, cocina amueblada y equipada, lavadero y despensa... , planta 5ª de un edificio con ascensor, dispone de calefaccion, a/a, armarios empotrados... , precio 125.000 €, interesados preguntar por antonio al seis seis nueve doce veintidos veintidos."" ";"Piso en venta en Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";125000;90;3;"5ª";"-3.78925";"37.76944"
7;"https://www.idealista.com/inmueble/34853203/";" ""El piso consta de hall de entrada, 4 dormitorios, salón-comedor, salón terraza cerrado, 2 baños con ducha (uno de ellos en el dormitorio principal), 1 aseo, cocina+despensa amplia, terraza-lavadero cerrada (con tendedero en patio), terraza tendedero interior. Calefacción y agua caliente central."" ";"Piso en venta en calle navas de tolosa, 6, Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";360000;230;6;"5ª";"-3.7874211";"37.7694879"
8;"https://www.idealista.com/inmueble/509350/";" ""OPORTUNIDAD!!! PRECIO ANTICRISIS CON MAGNIFICA RENTABILIDAD. Apartamento de 60 m2, , inmejorable situación, paseo de la estación, junto al banco de España y bulevar de Jaén, recién reformado, cocina totalmente nueva amueblada con electrodomésticos , puertas lacadas blanco, 2 empotrados puertas correderas lacadas blancas. 1 dormitorio, baño completo, 2 splits de aire frío-calor en salón y dormitorio, suelo de tarima flotante, estancias amplias muy luminosas, ventanas climalit en toda la vivienda incluido baño."" ";"Piso en venta en paseo Estación, 58, Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";89900;65;1;"7ª";"-3.7894847";"37.7790067"
9;"https://www.idealista.com/inmueble/34184536/";" ""Genial, fantastica y preciosa casa con 6 años de antiguedad cerca de la yuca, de 3 plantas, planta sotano: salon con chimenea, aseo, trastero, cochera, planta baja; salon con chimenea, cocina, despensa, lavadero, baño, patio, terraza, planta 1º: 3 dormitorios, baño, ventanas con puente termico, calefaccion por calor azul y a/acondicionado frio y calor en salon y dormitorios, zona de patio muy muy grande con piscina, huerto, barbacoa, terraza, visitelo seguro que le gustara, interesados preguntar por miguel angel ref 8695, llamando al telefono seis cinco cuatro cinco cinco tres seis cuatro tres."" ";" Chalet adosado en venta en Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";246415;350;3;"Hipoteca 631 eur/mes - ";"-3.7871499";"37.7803464"
10;"https://www.idealista.com/inmueble/26199156/";" ""2 dormitorios, 1 baño, hall de entrada, salón, cocina y trastero. 55000€ negociables."" ";"Piso en venta en calle Linares, 3, Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";55000;82;2;"4ª";"-3.788385";"37.7743197"
11;"https://www.idealista.com/inmueble/25133740/";" ""Entrada por Pasaje Mazas, entre Paseo de la Estación y Navas de Tolosa. Terraza de 50m2. Salón independiente, salita, comedor con terraza de 4 m2, cocina con despensa independiente. Tendedero con fregadero. Posibilidad de construir un aseo junto a cocina."" ";"Ático en venta en calle Navas de Tolosa, 7 B, 6º, Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";250000;135;3;"6ª";"-3.7875621";"37.7696106"
12;"https://www.idealista.com/inmueble/35809287/";" ""Piso Chollo tanto para inversores como para particulares! Espectacular piso con máximas posibilidades tanto para inversores como para particulares. Fantástica luz puesto que da a dos calles, 4 dormitorios (posibilidad de 5), 2 baños, para distribuirlo a su gusto y estrenarlo con todas las comodidades o incluso para dividirlo en dos apartamentos para venta o alquiler. Pregúntenos para mas información! . Bajo. Ascensor. Calefacción."" ";"Piso en venta en avenida Ruiz Jiménez, Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";1e+05;117;5;"Bajo";"-3.78574";"37.77708"
13;"https://www.idealista.com/inmueble/28440521/";" ""Piso con cinco dormitorios dobles, uno tipo suite, gran terraza con vistas al parque, gran salón, comedor, baño amplio, aseo, gran cocina, aire acondicionado independiente en todas las habitaciones, calefacción central, parquet, marmol, puertas de madera de primera calidad, instalación gas natural, puerta blindada, 2 pisos por planta con puerta de servicio independiente, garaje para dos coches, trastero, gran terraza con excelentes vistas, a un minuto del Corte Inglés y cerca de oficinas administrativas, juzgados, colegios y hospitales. Farmacia en el mismo edificio. Oportunidad para inversión. El precio es con el garaje y el trastero incluido. Exterior."" ";"Piso en venta en calle Baeza, 9, Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";250000;140;5;"3ª";"-3.7862476";"37.7735997"
14;"https://www.idealista.com/inmueble/25801415/";" ""entre hotel condestable iranzo y el corte inglés. colegios, institutos, hospitales, farmacias, supermercados, etc, en el barrio. junto parque de la victoria. a 5 min de las estaciones de renfe y de autobuses. paradas de autobuses y tranvía a un minuto.estado: reforma integral: cañerías nuevas, instalación eléctrica nueva, cocina y baño reformados, tarima flotante de calidad. recién pintado.habitaciones: salón, 4 dormitorios, trastero, cocina, baño y armario empotrado muy profundo.incluye plaza de aparcamiento en el precio!."" ";"Piso en venta en calle Linares, 3, Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";190000;125;5;"1ª";"-3.788385";"37.7743197"
15;"https://www.idealista.com/inmueble/34128470/";" ""Piso en el centro de Jaén, con inmejorables calidades, dispone de gran salón, tres habitaciones amplias con armarios empotrados, dos baños completos, amplia cocina con lavadero y despensa, ademas, dispone de otro amplio salón (ideal para consulta o despacho). Reforma realizada hace 6 años, pintura en estuco, suelo de mármol, etc...Amplia plaza de garaje en el mismo edificio. Info: miguelperez@apimiguelperez.com."" ";"Piso en venta en calle navas de tolosa, Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";435000;220;5;"4ª";"-3.7875818";"37.7671281"
16;"https://www.idealista.com/inmueble/27487191/";" ""Piso en pleno centro de Jaén, junto al Paseo de la Estación y Navas de Tolosa. 4 dormitorios, salón, 2 despensas, terraza lavadero, terraza a la calle, trastero en planta alta del edificio, aire acondicionado en salón y dormitorio principal. Muy luminoso. 110 metros útiles."" ";"Piso en venta en calle Rastro, Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";70000;130;4;"4ª";"-3.7897593";"37.7674994"
17;"https://www.idealista.com/inmueble/33933847/";" ""Vivienda ubicada en el Paseo de la Estación 58. Amplio salón de 50m2. Cocina con office de 30m2. 5 dormitorios, 3 cuartos de baño. Vivienda muy luminosa. Admite alguna reforma. 1 plaza de aparcamiento cerrado y 1 trastero en el mismo edificio."" ";"Piso en venta en paseo de la estación, 58, Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";265000;170;5;"5ª";"-3.7894847";"37.7790067"
18;"https://www.idealista.com/inmueble/35857729/";" ""Amplio Piso de Venta. Zona Banco de España - Bulevar. Dispone de Salón, 4 dormitorios, 3 baños, cocina amplia, armarios empotrados, aparcamiento incluido en el precio, trastero, ascensor, calefaccíon, a/a. Muy luminoso. Visitelo.Contacto: 953245070 - 638469279."" ";"Piso en venta en Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";250000;164;4;"5ª";"-3.7874847";"37.7798067"
19;"https://www.idealista.com/inmueble/34544608/";" ""Primero con ascensor. Tres habitaciones, salón, cuarto de baño, cocina amueblada, terraza y patio interior. Calefacción individual gas natural, aa, tarima flotante, doble acristalamiento y climalit. Reformadisimo para entrar. Zona inmejorable en el centro de Jaen, muy tranquila."" ";"Piso en venta en calle navas de tolosa, 7, Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";170000;80;3;"1ª";"-3.7876069";"37.7695463"
20;"https://www.idealista.com/inmueble/33995412/";" ""primeras calidades. AA en toda la casa. calefacción central con consumo individual. video portero y puerta blindada. climalit. dos baños uno suite. cocina amueblada con electrodomésticos y lavadero. posibilidad de parking y trastero en el edificio."" ";"Piso en venta en calle reyes católicos, 5, Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";190000;123;3;"4ª";"-3.7877965";"37.7715629"
21;"https://www.idealista.com/inmueble/36011469/";" ""Amplio Piso de Venta en Paseo de la Estación - Hotel Condestable. Dispone de amplio Salón, 5 dormitorios, 2 baños, cocina, 3 armarios empotrados, aparcamiento opcional no incluido en el precio, calefacción, a/a, portero físico. Muy luminoso. Cerca de Colegios. Visítelo.Contacto: 953245070 - 638469279."" ";"Piso en venta en Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";250000;220;5;"8ª";"-3.7893264";"37.7748344"
22;"https://www.idealista.com/inmueble/33036436/";" ""PRÁCTICO y ACOGEDOR piso amueblado céntrico, junto a Corte Inglés y parque de la Victoria, próximo a Organismos Oficiales, recientemente reformado de puertas, ventanas con climalix (buen aislamiento con muros antiguos de piedra)calefacción por radiadores y aire acondicionado con bomba de calor, puerta blindada, cocina y baño reformados, al igual que la fontanería y electricidad, armarios empotrados, lavadero, posibilidad de aparcamiento en el centro en patio comunitario, vecindario tranquilo, rodeado de zonas infantiles, cerca de zona deportiva, ultimo piso(3º) sin molestias, vistas al castillo de Santa Catalina, sin ascensor. Precio no negociable."" ";"Piso en venta en calle pintor zabaleta, 3, Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";105000;90;3;"3ª";"-3.7862087";"37.7746132"
23;"https://www.idealista.com/inmueble/33261341/";" ""AMPLIO PISO DE VENTA ZONA CORTE INGLÉS. DISPONE DE SALÓN, 4 DORMITORIOS, 2 BAÑOS, COCINA OFFICE, ASCENSOR, CALEFACCIÓN CENTRAL Y AIRE ACONDICIONADO. AGUA Y CALEFACCIÓN INCLUIDA EN COMUNIDAD. VISITELO.CONTACTO: 953245070 - 638469279"" ";"Piso en venta en Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";199000;156;4;"2ª";"-3.7905393";"37.7754736"
24;"https://www.idealista.com/inmueble/33254200/";" ""Ático de venta. Zona Centro - Navas de Tolosa. Dispone de salón, 3 dormitorios, 1 baño, 2 terrazas, cocina, lavadero, aparcamiento incluido en el precio, trastero, ascensor, calefacción y a/a. Muy luminoso. Visitelo. contacto: 953245070 - 638469279."" ";"Ático en venta en Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";330556;120;3;"7ª";"-3.78583";"37.77115"
25;"https://www.idealista.com/inmueble/1139958/";" ""piso de venta zona centro. salón, 4 dormitorios, 1 baño, 1 aseo, cocina, ascensor, calef. por calor azul, a/a 2 consolas. visitelo."" ";"Piso en venta en Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";180000;120;4;"3ª";"-3.7871223";"37.7747126"
26;"https://www.idealista.com/inmueble/1140054/";" ""AMPLIO PISO DE VENTA. ZONA PASEO DE LA ESTACIÓN - HOTEL CONDESTABLE IRANZO. VISITELO. DISPONE DE SALÓN, SALITA, 4 DORMITORIOS, 2 BAÑOS, COCINA, LAVADERO, 4 ARMARIOS EMPOTRADOS, APARCAMIENTO, ASCENSOR, CALEFACCIÓN, TERRAZA, PISCINA. VISITELO.CONTACTO: 953245070 - 638469279"" ";"Piso en venta en Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";4e+05;200;4;"4ª";"-3.7871653";"37.7757945"
27;"https://www.idealista.com/inmueble/32235998/";" ""Piso de venta zona centro - navas de tolosa. Dispone de salón, 3 dormitorios, 1 baño, 1 aseo, cocina, 2 armarios empotrados ascensor, calefacción por radiadores, a/a. Visitelo. Contacto: 953245070 - 638469279."" ";"Piso en venta en Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";125000;95;3;"5ª";"-3.7858437";"37.7709123"
28;"https://www.idealista.com/inmueble/27443070/";" ""Piso de venta paseo de la estación-centro. Salón, cocina, 6 dormitorios, 3 baños, lavadero, armario empotrado,ascensor, calefacción central. Visitelo"" ";"Piso en venta en Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";480809;172;6;"1ª";"-3.7902041";"37.7716844"
29;"https://www.idealista.com/inmueble/35460718/";" ""Amplio piso de Venta. Zona estación de Autobuses. Dispone de Salón, 6 dormitorios, 2 baño, cocina, lavadero, armarios empotrados, aparcamiento, trastero, ascensor, calefacción. Visitelo.Contacto: 953245070 - 638469279."" ";"Piso en venta en Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";260000;202;6;"2ª";"-3.7851624";"37.7725956"
30;"https://www.idealista.com/inmueble/35703931/";" ""Piso de Venta en el Centro de Jaén. Zona Estación de Autobuses. Dispone de Salón, 4 dormitorios, 2 baños, cocina, terraza-lavadero, despensa, armarios empotrados, aparcamiento, ascensor, a/a, cierres de climalit. Visitelo.Contacto: 953245070 - 638469279."" ";"Piso en venta en Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";435000;210;4;"4ª";"-3.7876211";"37.7674879"
1;"https://www.idealista.com/inmueble/32345489/";" ""Amplio piso de 3/4 dormitorios en la mejor zona de Jaén. Al lado de colegios e institutos, todos los servicios. Calefacción calor azul, aire acondicionado en todas las habitaciones. P ara actualizar.Plaza de garaje. 687723489."" ";"Piso en venta en calle doctor eduardo garcía-triviño lópez, 2, Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";168000;110;3;"1ª";"-3.7890057";"37.7796181"
2;"https://www.idealista.com/inmueble/33015538/";" ""Piso muy luminoso, todo exterior zona de jardin y aparcamientos, tres dormitorio habitaciones grandes y dos baños, todo reformado, ventanas con climalit, aire acondicionado inverter (vajo consumo, cama de matriminio de 1. 50m, suelo de tarima flotante. En el salon el tres y dos es nuvo y se extiene para poder dormir. Se vende amueblado."" ";"Piso en venta en calle Linares, 5, Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";150000;120;3;"Entreplanta";"-3.7883273";"37.7743326"
3;"https://www.idealista.com/inmueble/35820470/";" ""Bonito piso reformado totalmente piscina y cochera. 4ª Planta. Ascensor. Garaje. Terraza. Calefacción. Piscina."" ";"Piso en venta en calle Doctor Eduardo García-Triviño López, 6, Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";245000;110;4;"4ª";"-3.7886702";"37.7794882"
4;"https://www.idealista.com/inmueble/34184475/";" ""Encantadora y genial casa a pocos metros de campo olivo (antigua ctra. De granada)convertida en zona residencial, totalmente reformada, zona propia de jardines, piscina, barbacoa, sala de maquinas, etc, vivienda con 3 dormitorios, gran salon con chimenea, gran cocina con lavadero, 4 baños, zona de aparcamiento cerrada con trastero, calefaccion por gasoil, a/acondicionado en todo, zona urbana, interesados preguntar por miguel angel, ref. 8689, llamando al telefono seis cinco cuatro cinco cinco tres seis cuatro tres."" ";" Casa o chalet independiente en venta en Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";210000;250;3;"Hipoteca 538 eur/mes - ";"-3.7865499";"37.7773464"
5;"https://www.idealista.com/inmueble/27224897/";" ""PISO CON ASCENSOR PARA REFORMAR, CONSTA DE SALÓN, COCINA, DESPENSA, LAVADERO, 4 DORMITORIOS Y 2 BAÑOS. SUPERFICIE CONSTRUIDA 160.70 M2. EN CUMPLIMIENTO DEL DECRETO 218/2005 REGLAMENTO DE INFORMACIÓN AL CONSUMIDOR, SE ENCUENTRA A DISPOSICIÓN DE QUIÉN LO SOLICITE FICHA INFORMATIVA DE ESTE INMUEBLE, EN RONDA DE LOS TEJARES 22- 5ª PLANTA, 14001 -CÓRDOBA. GASTOS ADICIONALES AL PRECIO DE COMPRA: I.T.P. (vigente) + NOTARIA + REGISTRO + GESTIÓN."" ";"Piso en venta en plaza Constitución, 7, Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";216700;161;4;"3ª";"-3.7873644";"37.7680438"
6;"https://www.idealista.com/inmueble/36026978/";" ""Gran piso junto al Hotel Condestable. Dispone de salón haciendo esquina, balcón, 3 dormitorios, cocina amueblada y despensa, amplio ropero y dos baños. Calefacción central, varias consolas de aire acondicionado. Residencial con piscina. Amplísima plaza de garaje incluida en el precio. Todo exterior, con excelentes vistas."" ";"Piso en venta en Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";240000;96;3;"6ª";"-3.7895356";"37.7729053"
7;"https://www.idealista.com/inmueble/30133032/";NA;"Piso en venta en avenida Ruiz Jiménez, 6, Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";170000;110;3;"5ª";"-3.7860333";"37.778379"
8;"https://www.idealista.com/inmueble/32511734/";" ""Bonito piso reformado zona Parque de la Victoria, 105 m² construidos, 3 dormitorios, salón, baño con plato de ducha, cocina amueblada, tomas de TV en todas las habitaciones, paredes lisas, cierres de aluminio blanco, suelo gres, armario empotrado…plaza de aparcamiento incluida REF. : 00426."" ";"Piso en venta en calle baeza, 3, Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";95000;104;3;"1ª";"-3.786908";"37.7735167"
9;"https://www.idealista.com/inmueble/32534589/";" ""Piso de 48m2 construidos. Magnífico apartamento en Jaén, frente al Banco de España y la Estación de Renfe. Consta entre sus distintas dependencias de un dormitorio y un baño. Necesita de alguna reforma. Cercano a colegios, institutos, supermercados, farmacia, ocio, bancos.. . Cercano al Boulevard con magníficos parques. Finca con ascensor y conserje Aliseda Inmobiliaria."" ";"Piso en venta en paseo de la estación, Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";75600;48;1;"10ª";"-3.7913227";"37.7765079"
10;"https://www.idealista.com/inmueble/34184506/";" ""Bonita y gran casa en la zona de la salobreja(avda. De granada), residencial con piscina y cochera(cerrada), dispone de 5 dormitorios, salon, cocina, lavadero, patio, 2 baños, 1 aseo, terraza, a/a frio y calor, interesados preguntar por miguel angel, ref. 8779, llamando al telefono seis cinco cuatro cinco cinco tres seis cuatro tres."" ";" Chalet adosado en venta en Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";240000;160;5;"Hipoteca 615 eur/mes - ";"-3.7831499";"37.7803464"
11;"https://www.idealista.com/inmueble/34184507/";" ""Precioso y encantadora casa cerca de campo olivo(antigua ctra. De granada), residencial con piscina, pista de tenis, aparcamiento, dispone de 3 dormitorios, salon, cocina, 2 baños, patio trasero y delanteo, interesados preguntar por miguel angel, ref. 8691, llamando al tlefono seis cinco cuatro cinco cinco tres seis cuatro tres."" ";" Chalet pareado en venta en Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";115000;100;3;"Hipoteca 294 eur/mes - ";"-3.7863499";"37.7813464"
12;"https://www.idealista.com/inmueble/25826591/";" ""Piso en venta, a 5 minutos del corte inglés, proximo al parque de la Victoria, y al hotel Condestable Iranzo. Cercano a la estaciòn de autobuses y renfe. Tambien tiene entrada por la plaza de Troyano Salaberri.Todo exterior, consta de salòn, 3 dormitorios, cocina con amplia despensa y baño exterior. Dispone de aparcamiento en superficie.Dos vecinos por planta. Gastos de comunidad 25 euros al mes. PRECIO NEGOCIABLE."" ";"Piso en venta en calle de Baeza, 5, Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";75000;110;3;"2ª";"-3.7867777";"37.7735423"
13;"https://www.idealista.com/inmueble/35485801/";" ""Estupendo piso de 148m2 en avda. De madrid. Vivienda totalmente reformada, cocina con lavadero, salón, salita, tres dormitorios, dos cuartos de baño uno de ellos en suite, terraza con vistas, plaza de garaje en el mismo edificio, conserje fisico. Excelentes calidades, calefacción central, aire acondicionado, armarios empotrados. Junto al corte ingles. No pierda la oportunidad de visitarlo. [iw]."" ";"Piso en venta en Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";210000;148;4;"7ª";"-3.7871589";"37.7769981"
14;"https://www.idealista.com/inmueble/33933855/";" ""VIVIENDA CON APARCAMIENTO Y TRASTERO EN PASEO DE LA ESTACIÓN JUNTO A BULEVARPrecioso apartamento en Paseo de La estación 58, de 66 m2 cuadrados muy luminoso, distribuido en salón con terraza, 1 dormitorio, Baño y cocina con lavadero. El apartamento se encuentra en perfecto estado con solería de mármol. El inmueble dispone de cochera y trastero."" ";"Piso en venta en paseo de la estación, 58, Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";109000;66;1;"8ª";"-3.7894847";"37.7790067"
15;"https://www.idealista.com/inmueble/33276922/";" ""6ªplanta con ascensor, 5 habitaciones, calefacción, 2 baños, armarios empotrados, cerca colegios e instituto."" ";"Piso en venta en paseo de la estación, 44, Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";190000;105;5;"6ª";"-3.78861";"37.77672"
16;"https://www.idealista.com/inmueble/28257841/";" ""Piso céntrico, reformado, bien comunicado, muy luminoso, aire acondicionado en todas las habitaciones, galería cerrada, plaza de aparcamiento opcional."" ";"Piso en venta en calle Linares, 5 A, Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";90000;140;4;"3ª";"-3.788105";"37.7747486"
17;"https://www.idealista.com/inmueble/29941053/";" ""Año construcción: 1997. Compuesto por: cocina, terraza lavadero, salón, 4 dormitorios y 2 baños. 4 armarios empotrados. Calefacción y aire acondicionado. Muy luminoso. Suelos de mármol. Puertas de madera sapelly. Cocina amplia, con mesa y cuatro sillas."" ";"Piso en venta en plaza Jaén Por la Paz, 4, Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";330000;144;4;"5ª";"-3.7891837";"37.7797467"
18;"https://www.idealista.com/inmueble/29459656/";" ""pantallas de plasma de 37´´ en salón y de 19´´ en dormitorio, cabina de ducha con columna de hidromasaje, lavadora-secadora, muy bien aprovechado el espacio para guardar todo, precioso y moderno. distribución: 8 vecinos en el edificio la casa dispone de: portero automático."" ";"Piso en venta en paseo de la Estacion, 25, Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";120000;55;1;"4ª";"-3.7895135";"37.7776716"
19;"https://www.idealista.com/inmueble/30574464/";" ""silencioso, céntrico luminoso e ideal para una o dos personas distribución: terraza descubierta de 4 m2 2 vecinos en el edificio la casa dispone de: portero automático."" ";"Piso en venta en calle Salobreja, 6, Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";120000;90;3;"2ª";"-3.7818892";"37.7700095"
20;"https://www.idealista.com/inmueble/2057552/";" ""Ubicado en la peatonal y céntrica calle navas de tolosa, sin gastos de comunidad, portero, calefacción central, 2 trasteros, piso contiguo de 143 antes consulta médica a la venta.  distribución: 2 vecinos en el edificio la casa dispone de: portero automático."" ";"Piso en venta en calle Anton de Cuellar, 1, Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";450759;175;5;"1ª";"-3.787925";"37.7697929"
21;"https://www.idealista.com/inmueble/301085/";" ""Junto a parada de taxi y autobus, ademas de un amplio aparcamiento. distribución: 4 vecinos por planta."" ";"Piso en venta en calle Santa Maria del Valle, 4, Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";75000;92;3;"6ª";"-3.7856486";"37.7771858"
22;"https://www.idealista.com/inmueble/34444898/";" ""Magnífico piso de 230m² con 3 baños completos, 4 dormitorios, un despacho, salón de 40m², 3 amplios roperos (practicables), armarios empotrados. Terraza con vistas a la Plaza de la Constitución. Luminoso, calefacción central, reformado. Precio: 260.000€. Cochera y trastero opcionales."" ";"Piso en venta en plaza de la constitución, 6, Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";250000;240;6;"2ª";"-3.7875106";"37.7679711"
23;"https://www.idealista.com/inmueble/31231568/";" ""Está exento de Pago de Comunidad ni de Calefacción. El alquiler de los bajos comerciales son propiedad de toda la comunidad de vecinos y rentan importantes beneficios."" ";"Piso en venta en calle antón de cuéllar, 1, Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";180000;130;5;"4ª";"-3.7879";"37.76988"
24;"https://www.idealista.com/inmueble/35880746/";" ""Gran piso en El Centro de Jaen, tiene 5 dormitorios dobles y uno individual. Consta de 2 baños y un aseo. Amplio de salón de 40 m."" ";"Piso en venta en calle Navas de Tolosa, 10, Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";240000;200;5;"4ª";"-3.7872871";"37.7699617"
25;"https://www.idealista.com/inmueble/35937070/";" ""¡Chollo! Este piso está muy bien situado, junto al parque de La Victoria. Está reformado, paredes lisas, ventanas nuevas de aluminio blanco. La cocina se queda amuebladas. El aparcamiento es de superficie."" ";"Piso en venta en Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";95000;105;3;"Entreplanta";"-3.7847766";"37.7742496"
26;"https://www.idealista.com/inmueble/35507155/";" ""Piso venta Virgen de la Capilla, 143 m² construidos, 4 dormitorios, salón, 2 baños, agua caliente y calefacción central, aire acondicionado en salón, aparcamiento y trastero…no pierda esta oportunidad. Solicite una visita REF. : 00674."" ";"Piso en venta en calle Virgen de la Capilla, Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";175000;143;4;"2ª";"-3.7849059";"37.7700028"
27;"https://www.idealista.com/inmueble/25395726/";" ""Amplio Piso de Venta. Zona Puerta Barrera - Avda. de Madrid. Dispone de Salón, salita, 3 dormitorios, 2 baños, cocina, despensa, lavadero, 3 armarios empotrados, ascensor, calefacción, a/a, suelo de parquet, aparcamiento no incluido en el precio, cierres de climalit, muy luminoso. Visítelo.Contacto: 953245070 - 638469279."" ";"Piso en venta en Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";187000;142;3;"5ª";"-3.7877555";"37.7723519"
28;"https://www.idealista.com/inmueble/27440035/";" ""Amplio Piso de Venta zona Centro. Dispone de Salón, 4 dormitorios, 2 baños, cocina, lavadero, armario empotrado, trastero, ascensor, calefacción central. Visitelo.Contacto: 953245070 - 638469279"" ";"Piso en venta en Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";240404;150;4;"1ª";"-3.7891041";"37.7677844"
29;"https://www.idealista.com/inmueble/27325154/";" ""Apartamento de Venta zona Centro. Dispone de Salón, cocina, 2 dormitorios, 2 baños, 1 armario empotrado, ascensor habilitado para minusvalidos, trastero, calefacción central por caldera independiente, a/a frío y calor en salón y dormitorio principal. Visitelo.Contacto: 953245070 - 638469279."" ";"Piso en venta en Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";180000;100;2;"3ª";"-3.7854078";"37.766621"
30;"https://www.idealista.com/inmueble/1878658/";" ""distribución: 2 vecinos en el edificio la casa dispone de: portero automático."" ";"Piso en venta en calle Arquitecto Pablo del Castillo, 2, Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";170000;100;3;"Bajo";"-3.7832415";"37.7712574"
1;"https://www.idealista.com/inmueble/34197465/";" ""Se vende piso en Jaén, calle Linares, ( Protegidas ). Muy luminoso, 115 metros construidos, dos dormitorios, en principio eran tres dormitorios y se le dio uno al salón, cocina, cuarto de baño, plaza de garaje, aire acondicionado, preinstalacion gas natural, comunidad baja, primera planta. Contactar por teléfono o whassap. Particular."" ";"Piso en venta en calle linares, 2, Pº de la Estación-Avda de Madrid-Avda Andalucia, Jaén";1e+05;115;3;"1ª";"-3.7884866";"37.7742086"
